segment_id,line_idx,mean_ndvi,vegetation_fraction,predicted_risk_probability,predicted_priority,pixels_sampled
100622,355,48.0,1.0,1.0,High,1
100649,355,46.0,1.0,1.0,High,1
100656,355,47.0,1.0,1.0,High,1
100677,355,45.0,1.0,1.0,High,1
100704,355,46.0,1.0,1.0,High,1
100720,355,52.0,1.0,1.0,High,1
100728,355,53.0,1.0,1.0,High,1
100729,355,53.0,1.0,1.0,High,1
100737,355,51.0,1.0,1.0,High,1
100759,355,52.0,1.0,1.0,High,1
100765,355,51.0,1.0,1.0,High,1
100817,355,57.0,1.0,1.0,High,1
100865,355,57.0,1.0,1.0,High,1
100874,355,55.0,1.0,1.0,High,1
100876,355,57.0,1.0,1.0,High,1
100889,355,52.0,1.0,1.0,High,1
100908,355,56.0,1.0,1.0,High,1
100932,355,53.0,1.0,1.0,High,1
100941,355,52.0,1.0,1.0,High,1
100975,356,42.0,1.0,1.0,High,1
100995,356,46.0,1.0,1.0,High,1
100996,356,46.0,1.0,1.0,High,1
101055,356,54.0,1.0,1.0,High,1
101068,356,47.0,1.0,1.0,High,1
101069,356,47.0,1.0,1.0,High,1
101074,356,46.0,1.0,1.0,High,1
101100,357,35.0,1.0,1.0,High,1
101117,357,18.0,1.0,1.0,High,1
101156,357,73.0,1.0,1.0,High,1
101191,357,64.0,1.0,1.0,High,1
101254,357,63.0,1.0,1.0,High,1
101256,357,56.0,1.0,1.0,High,1
101257,357,56.0,1.0,1.0,High,1
101275,357,70.0,1.0,1.0,High,1
101315,357,85.0,1.0,1.0,High,1
101321,357,76.0,1.0,1.0,High,1
101336,357,79.0,1.0,1.0,High,1
101353,357,76.0,1.0,1.0,High,1
101387,357,81.0,1.0,1.0,High,1
101409,357,77.0,1.0,1.0,High,1
101421,357,83.0,1.0,1.0,High,1
101425,357,74.0,1.0,1.0,High,1
101426,357,74.0,1.0,1.0,High,1
101445,357,70.0,1.0,1.0,High,1
101497,357,66.0,1.0,1.0,High,1
101498,357,66.0,1.0,1.0,High,1
101528,357,78.0,1.0,1.0,High,1
101560,357,91.0,1.0,1.0,High,1
101587,357,81.0,1.0,1.0,High,1
101600,357,95.0,1.0,1.0,High,1
101656,357,95.0,1.0,1.0,High,1
101658,357,96.0,1.0,1.0,High,1
101665,357,94.0,1.0,1.0,High,1
101693,357,78.0,1.0,1.0,High,1
101717,357,92.0,1.0,1.0,High,1
101728,357,92.0,1.0,1.0,High,1
101748,357,88.0,1.0,1.0,High,1
101784,357,92.0,1.0,1.0,High,1
101790,357,88.0,1.0,1.0,High,1
101799,357,82.0,1.0,1.0,High,1
101845,357,66.0,1.0,1.0,High,1
101846,357,66.0,1.0,1.0,High,1
101855,357,64.0,1.0,1.0,High,1
101867,357,68.0,1.0,1.0,High,1
101893,357,58.0,1.0,1.0,High,1
101900,357,68.0,1.0,1.0,High,1
101902,357,69.0,1.0,1.0,High,1
101909,357,74.0,1.0,1.0,High,1
101911,357,77.0,1.0,1.0,High,1
101933,357,75.0,1.0,1.0,High,1
101947,357,66.0,1.0,1.0,High,1
101948,357,66.0,1.0,1.0,High,1
101970,357,67.0,1.0,1.0,High,1
102014,357,84.0,1.0,1.0,High,1
102015,357,84.0,1.0,1.0,High,1
102046,357,81.0,1.0,1.0,High,1
102057,357,94.0,1.0,1.0,High,1
102059,357,98.0,1.0,1.0,High,1
102097,357,114.0,1.0,1.0,High,1
102098,357,114.0,1.0,1.0,High,1
102102,357,103.0,1.0,1.0,High,1
102160,357,120.0,1.0,1.0,High,1
102174,357,127.0,1.0,1.0,High,1
102203,357,113.0,1.0,1.0,High,1
102265,357,114.0,1.0,1.0,High,1
102382,357,112.0,1.0,1.0,High,1
102390,357,130.0,1.0,1.0,High,1
102391,357,130.0,1.0,1.0,High,1
102393,357,112.0,1.0,1.0,High,1
102407,357,101.0,1.0,1.0,High,1
102458,357,105.0,1.0,1.0,High,1
102467,357,108.0,1.0,1.0,High,1
102468,357,108.0,1.0,1.0,High,1
102487,357,96.0,1.0,1.0,High,1
102495,357,116.0,1.0,1.0,High,1
102531,357,91.0,1.0,1.0,High,1
102551,357,68.0,1.0,1.0,High,1
102572,357,93.0,1.0,1.0,High,1
102575,357,85.0,1.0,1.0,High,1
102609,357,84.0,1.0,1.0,High,1
102610,357,84.0,1.0,1.0,High,1
102614,357,80.0,1.0,1.0,High,1
102628,357,80.0,1.0,1.0,High,1
102688,357,72.0,1.0,1.0,High,1
102719,357,84.0,1.0,1.0,High,1
102720,357,84.0,1.0,1.0,High,1
102731,357,80.0,1.0,1.0,High,1
102765,357,76.0,1.0,1.0,High,1
102780,357,85.0,1.0,1.0,High,1
102818,357,85.0,1.0,1.0,High,1
102848,357,81.0,1.0,1.0,High,1
102852,357,69.0,1.0,1.0,High,1
102853,357,69.0,1.0,1.0,High,1
102863,357,75.0,1.0,1.0,High,1
102922,357,57.0,1.0,1.0,High,1
102935,357,58.0,1.0,1.0,High,1
102947,357,46.0,1.0,1.0,High,1
103004,357,80.0,1.0,1.0,High,1
103036,357,72.0,1.0,1.0,High,1
103043,357,77.0,1.0,1.0,High,1
103048,357,71.0,1.0,1.0,High,1
103049,357,71.0,1.0,1.0,High,1
103080,357,61.0,1.0,1.0,High,1
103087,357,52.0,1.0,1.0,High,1
103105,357,68.0,1.0,1.0,High,1
103106,357,68.0,1.0,1.0,High,1
103136,357,80.0,1.0,1.0,High,1
103170,357,67.0,1.0,1.0,High,1
103215,357,82.0,1.0,1.0,High,1
103235,357,70.0,1.0,1.0,High,1
103250,357,91.0,1.0,1.0,High,1
103251,357,91.0,1.0,1.0,High,1
103288,357,85.0,1.0,1.0,High,1
103338,357,77.0,1.0,1.0,High,1
103339,357,77.0,1.0,1.0,High,1
103355,357,75.0,1.0,1.0,High,1
103374,357,81.0,1.0,1.0,High,1
103383,357,78.0,1.0,1.0,High,1
103385,357,71.0,1.0,1.0,High,1
103416,357,74.0,1.0,1.0,High,1
103516,357,71.0,1.0,1.0,High,1
103527,357,87.0,1.0,1.0,High,1
103544,357,72.0,1.0,1.0,High,1
103554,357,90.0,1.0,1.0,High,1
103573,357,85.0,1.0,1.0,High,1
103610,357,66.0,1.0,1.0,High,1
103639,357,89.0,1.0,1.0,High,1
103663,357,91.0,1.0,1.0,High,1
103667,357,83.0,1.0,1.0,High,1
103702,358,90.0,1.0,1.0,High,1
103732,358,84.0,1.0,1.0,High,1
103763,358,76.0,1.0,1.0,High,1
103828,359,71.0,1.0,1.0,High,1
103844,359,79.0,1.0,1.0,High,1
103868,359,84.0,1.0,1.0,High,1
103878,359,81.0,1.0,1.0,High,1
103909,359,74.0,1.0,1.0,High,1
103923,359,75.0,1.0,1.0,High,1
103949,360,91.0,1.0,1.0,High,1
103984,360,84.0,1.0,1.0,High,1
104039,361,114.0,1.0,1.0,High,1
104065,361,76.0,1.0,1.0,High,1
104095,361,118.0,1.0,1.0,High,1
104101,361,94.0,1.0,1.0,High,1
104109,361,97.0,1.0,1.0,High,1
104127,361,114.0,1.0,1.0,High,1
104134,361,105.0,1.0,1.0,High,1
104139,361,74.0,1.0,1.0,High,1
104154,361,95.0,1.0,1.0,High,1
104155,361,95.0,1.0,1.0,High,1
104171,361,77.0,1.0,1.0,High,1
104173,361,88.0,1.0,1.0,High,1
104186,361,83.0,1.0,1.0,High,1
104245,361,109.0,1.0,1.0,High,1
104282,361,73.0,1.0,1.0,High,1
104341,361,67.0,1.0,1.0,High,1
104362,361,84.0,1.0,1.0,High,1
104447,362,96.0,1.0,1.0,High,1
104468,362,95.0,1.0,1.0,High,1
104493,362,82.0,1.0,1.0,High,1
104544,363,84.0,1.0,1.0,High,1
104549,363,78.0,1.0,1.0,High,1
104560,363,79.0,1.0,1.0,High,1
104574,363,67.0,1.0,1.0,High,1
104596,363,84.0,1.0,1.0,High,1
104622,363,77.0,1.0,1.0,High,1
104624,363,74.0,1.0,1.0,High,1
104634,363,82.0,1.0,1.0,High,1
104650,363,73.0,1.0,1.0,High,1
104687,363,76.0,1.0,1.0,High,1
104688,363,76.0,1.0,1.0,High,1
104710,363,79.0,1.0,1.0,High,1
104740,363,96.0,1.0,1.0,High,1
104750,363,106.0,1.0,1.0,High,1
104816,363,43.0,1.0,1.0,High,1
104821,363,97.0,1.0,1.0,High,1
104824,363,105.0,1.0,1.0,High,1
104829,363,112.0,1.0,1.0,High,1
104830,363,112.0,1.0,1.0,High,1
104905,364,53.0,1.0,1.0,High,1
104912,364,49.0,1.0,1.0,High,1
104971,364,65.0,1.0,1.0,High,1
104998,364,69.0,1.0,1.0,High,1
105003,364,74.0,1.0,1.0,High,1
105074,365,61.0,1.0,1.0,High,1
105106,365,67.0,1.0,1.0,High,1
105126,365,57.0,1.0,1.0,High,1
105148,365,60.0,1.0,1.0,High,1
105181,365,62.0,1.0,1.0,High,1
105182,365,62.0,1.0,1.0,High,1
105185,365,64.0,1.0,1.0,High,1
105189,365,67.0,1.0,1.0,High,1
105190,365,67.0,1.0,1.0,High,1
105204,365,67.0,1.0,1.0,High,1
105243,366,95.0,1.0,1.0,High,1
105299,366,111.0,1.0,1.0,High,1
105338,366,72.0,1.0,1.0,High,1
105339,366,72.0,1.0,1.0,High,1
105353,366,67.0,1.0,1.0,High,1
105376,366,79.0,1.0,1.0,High,1
105416,366,101.0,1.0,1.0,High,1
105435,367,80.0,1.0,1.0,High,1
105451,367,74.0,1.0,1.0,High,1
105452,367,74.0,1.0,1.0,High,1
105460,367,76.0,1.0,1.0,High,1
105487,367,86.0,1.0,1.0,High,1
105567,367,73.0,1.0,1.0,High,1
105606,367,96.0,1.0,1.0,High,1
105607,367,96.0,1.0,1.0,High,1
105647,367,74.0,1.0,1.0,High,1
105677,367,82.0,1.0,1.0,High,1
105686,367,96.0,1.0,1.0,High,1
105725,367,113.0,1.0,1.0,High,1
105726,367,113.0,1.0,1.0,High,1
105735,367,112.0,1.0,1.0,High,1
105758,367,108.0,1.0,1.0,High,1
105844,367,68.0,1.0,1.0,High,1
105859,367,114.0,1.0,1.0,High,1
105861,367,95.0,1.0,1.0,High,1
105868,367,104.0,1.0,1.0,High,1
105941,368,78.0,1.0,1.0,High,1
105969,368,98.0,1.0,1.0,High,1
105973,368,95.0,1.0,1.0,High,1
105992,368,102.0,1.0,1.0,High,1
106080,368,82.0,1.0,1.0,High,1
106109,368,81.0,1.0,1.0,High,1
106177,368,61.0,1.0,1.0,High,1
106200,368,67.0,1.0,1.0,High,1
106219,369,59.0,1.0,1.0,High,1
106220,369,59.0,1.0,1.0,High,1
106245,369,69.0,1.0,1.0,High,1
106246,369,69.0,1.0,1.0,High,1
106305,370,80.0,1.0,1.0,High,1
106312,370,102.0,1.0,1.0,High,1
106320,370,93.0,1.0,1.0,High,1
106347,370,69.0,1.0,1.0,High,1
106359,370,76.0,1.0,1.0,High,1
106398,370,105.0,1.0,1.0,High,1
106401,370,86.0,1.0,1.0,High,1
106404,370,95.0,1.0,1.0,High,1
106407,370,109.0,1.0,1.0,High,1
106446,370,110.0,1.0,1.0,High,1
106472,370,112.0,1.0,1.0,High,1
106493,370,94.0,1.0,1.0,High,1
106513,370,110.0,1.0,1.0,High,1
106540,371,93.0,1.0,1.0,High,1
106557,371,88.0,1.0,1.0,High,1
106568,371,99.0,1.0,1.0,High,1
106645,371,126.0,1.0,1.0,High,1
106653,371,134.0,1.0,1.0,High,1
106724,371,98.0,1.0,1.0,High,1
106731,371,91.0,1.0,1.0,High,1
106755,371,101.0,1.0,1.0,High,1
106756,371,101.0,1.0,1.0,High,1
106776,371,99.0,1.0,1.0,High,1
106777,371,99.0,1.0,1.0,High,1
106792,371,107.0,1.0,1.0,High,1
106819,372,71.0,1.0,1.0,High,1
106821,372,68.0,1.0,1.0,High,1
106828,372,66.0,1.0,1.0,High,1
106839,372,63.0,1.0,1.0,High,1
106850,372,69.0,1.0,1.0,High,1
106906,372,75.0,1.0,1.0,High,1
106916,372,76.0,1.0,1.0,High,1
106917,372,76.0,1.0,1.0,High,1
106925,372,73.0,1.0,1.0,High,1
106932,372,62.0,1.0,1.0,High,1
106936,372,64.0,1.0,1.0,High,1
106943,372,76.0,1.0,1.0,High,1
106946,372,71.0,1.0,1.0,High,1
106947,372,71.0,1.0,1.0,High,1
106979,372,83.0,1.0,1.0,High,1
106981,372,78.0,1.0,1.0,High,1
106992,372,75.0,1.0,1.0,High,1
107021,372,70.0,1.0,1.0,High,1
107050,372,66.0,1.0,1.0,High,1
107072,372,75.0,1.0,1.0,High,1
107084,372,71.0,1.0,1.0,High,1
107093,372,72.0,1.0,1.0,High,1
107109,372,87.0,1.0,1.0,High,1
107144,372,69.0,1.0,1.0,High,1
107154,372,76.0,1.0,1.0,High,1
107159,372,69.0,1.0,1.0,High,1
107189,372,74.0,1.0,1.0,High,1
107204,373,74.0,1.0,1.0,High,1
107205,373,74.0,1.0,1.0,High,1
107217,373,76.0,1.0,1.0,High,1
107222,373,90.0,1.0,1.0,High,1
107223,373,90.0,1.0,1.0,High,1
107249,373,75.0,1.0,1.0,High,1
107260,373,105.0,1.0,1.0,High,1
107276,373,80.0,1.0,1.0,High,1
107301,373,56.0,1.0,1.0,High,1
107314,373,62.0,1.0,1.0,High,1
107345,374,60.0,1.0,1.0,High,1
107352,374,60.0,1.0,1.0,High,1
107353,374,60.0,1.0,1.0,High,1
107361,374,65.0,1.0,1.0,High,1
107366,374,73.0,1.0,1.0,High,1
107383,374,87.0,1.0,1.0,High,1
107388,374,103.0,1.0,1.0,High,1
107397,374,78.0,1.0,1.0,High,1
107439,374,73.0,1.0,1.0,High,1
107458,375,109.0,1.0,1.0,High,1
107485,375,96.0,1.0,1.0,High,1
107496,375,94.0,1.0,1.0,High,1
107538,375,81.0,1.0,1.0,High,1
107569,375,71.0,1.0,1.0,High,1
107637,375,73.0,1.0,1.0,High,1
107643,375,95.0,1.0,1.0,High,1
107644,375,95.0,1.0,1.0,High,1
107650,375,85.0,1.0,1.0,High,1
107684,376,89.0,1.0,1.0,High,1
107700,376,82.0,1.0,1.0,High,1
107730,376,85.0,1.0,1.0,High,1
107779,377,46.0,1.0,1.0,High,1
107819,377,44.0,1.0,1.0,High,1
107941,377,46.0,1.0,1.0,High,1
107942,377,46.0,1.0,1.0,High,1
107945,377,47.0,1.0,1.0,High,1
107948,377,52.0,1.0,1.0,High,1
108008,377,50.0,1.0,1.0,High,1
108016,377,45.0,1.0,1.0,High,1
108081,378,79.0,1.0,1.0,High,1
108082,378,79.0,1.0,1.0,High,1
108137,378,75.0,1.0,1.0,High,1
108146,378,71.0,1.0,1.0,High,1
108176,378,48.0,1.0,1.0,High,1
108254,378,79.0,1.0,1.0,High,1
108290,378,106.0,1.0,1.0,High,1
108304,378,98.0,1.0,1.0,High,1
108305,378,98.0,1.0,1.0,High,1
108315,378,63.0,1.0,1.0,High,1
108382,378,79.0,1.0,1.0,High,1
108390,378,91.0,1.0,1.0,High,1
108420,378,36.0,1.0,1.0,High,1
108444,378,80.0,1.0,1.0,High,1
108453,378,250.0,1.0,1.0,High,1
108464,378,75.0,1.0,1.0,High,1
108475,378,250.0,1.0,1.0,High,1
108476,378,250.0,1.0,1.0,High,1
108493,378,71.0,1.0,1.0,High,1
108495,378,250.0,1.0,1.0,High,1
108497,378,250.0,1.0,1.0,High,1
108527,378,80.0,1.0,1.0,High,1
108543,378,250.0,1.0,1.0,High,1
108548,378,96.0,1.0,1.0,High,1
108577,378,61.0,1.0,1.0,High,1
108595,378,54.0,1.0,1.0,High,1
108602,378,43.0,1.0,1.0,High,1
108604,378,49.0,1.0,1.0,High,1
108606,378,81.0,1.0,1.0,High,1
108618,378,250.0,1.0,1.0,High,1
108624,378,73.0,1.0,1.0,High,1
108662,378,250.0,1.0,1.0,High,1
108664,378,86.0,1.0,1.0,High,1
108673,378,118.0,1.0,1.0,High,1
108728,378,250.0,1.0,1.0,High,1
108729,378,250.0,1.0,1.0,High,1
108759,378,74.0,1.0,1.0,High,1
